PMC,x,y,z,x_mm,y_mm,z_mm,mineral_id,classification,parent_category
2504,-0.133421,0.127908,0.244865,-133.42,127.91,244.86,3,Alt. Mafic,Mafic
2505,-0.13342,0.128038,0.244883,-133.42,128.04,244.88,3,Alt. Mafic,Mafic
2506,-0.133421,0.128169,0.24488800000000002,-133.42,128.17,244.89,3,Alt. Mafic,Mafic
2507,-0.13342,0.12828900000000001,0.24489299999999997,-133.42,128.29,244.89,7,Other,Other
2508,-0.13342,0.12841,0.244898,-133.42,128.41,244.9,7,Other,Other
2509,-0.133419,0.12853699999999998,0.2449010000000001,-133.42,128.54,244.9,6,Alteration,Alteration
2510,-0.13342,0.128658,0.24490399999999998,-133.42,128.66,244.9,6,Alteration,Alteration
2511,-0.13342,0.12878900000000001,0.244908,-133.42,128.79,244.91,5,High Alteration,Alteration
2512,-0.133419,0.128909,0.24491100000000002,-133.42,128.91,244.91,1,Pyroxene,Mafic
2513,-0.133419,0.12903699999999999,0.244914,-133.42,129.04,244.91,4,Felsic,Felsic
2514,-0.133419,0.129167,0.244918,-133.42,129.17,244.92,7,Other,Other
2515,-0.133419,0.12928800000000001,0.244921,-133.42,129.29,244.92,4,Felsic,Felsic
2516,-0.133418,0.129419,0.24492399999999998,-133.42,129.42,244.92,7,Other,Other
2517,-0.133418,0.12953900000000002,0.244921,-133.42,129.54,244.92,2,Olivine,Mafic
2518,-0.133418,0.129657,0.244914,-133.42,129.66,244.91,2,Olivine,Mafic
2519,-0.133418,0.12978800000000001,0.244907,-133.42,129.79,244.91,4,Felsic,Felsic
2520,-0.133419,0.129908,0.2449,-133.42,129.91,244.9,4,Felsic,Felsic
2521,-0.133419,0.13003900000000002,0.24489299999999997,-133.42,130.04,244.89,4,Felsic,Felsic
2522,-0.133418,0.130157,0.24488600000000002,-133.42,130.16,244.89,4,Felsic,Felsic
2523,-0.133418,0.13028800000000001,0.24487899999999999,-133.42,130.29,244.88,4,Felsic,Felsic
